r=1000
e=1
s=419,563,0,0,0,0
s=419,563,2304,0,0,0
s=419,563,0,0,0,0
s=317,537,0,0,0,0
s=317,537,1909,0,0,0
s=317,537,0,0,0,0
s=419,537,0,0,0,0
s=419,537,2417,0,0,0
s=419,537,0,0,0,0
s=61,409,0,0,0,0
s=61,409,1472,0,0,0
s=61,409,0,0,0,0
s=624,204,0,0,0,0
s=624,204,2967,0,0,0
s=624,204,0,0,0,0
s=419,819,0,0,0,0
s=419,819,1458,0,0,0
s=419,819,0,0,0,0
s=112,281,0,0,0,0
s=112,281,1529,0,0,0
s=112,281,0,0,0,0
s=189,1074,0,0,0,0
s=189,1074,4066,0,0,0
s=189,1074,0,0,0,0
s=393,460,0,0,0,0
s=393,460,2304,0,0,0
s=393,460,0,0,0,0
s=521,716,0,0,0,0
s=521,716,1641,0,0,0
s=521,716,0,0,0,0
s=445,76,0,0,0,0
s=445,76,2318,0,0,0
s=445,76,0,0,0,0
s=265,486,0,0,0,0
s=265,486,1571,0,0,0
s=265,486,0,0,0,0
s=189,460,0,0,0,0
s=189,460,1543,0,0,0
s=189,460,0,0,0,0
s=470,793,0,0,0,0
s=470,793,1839,0,0,0
s=470,793,0,0,0,0
s=291,102,0,0,0,0
s=291,102,2360,0,0,0
s=291,102,0,0,0,0
s=10,332,0,0,0,0
s=10,332,1458,0,0,0
s=10,332,0,0,0,0
s=573,972,0,0,0,0
s=573,972,4080,0,0,0
s=573,972,0,0,0,0
s=86,307,0,0,0,0
s=86,307,1529,0,0,0
s=86,307,0,0,0,0
s=189,281,0,0,0,0
s=189,281,1599,0,0,0
s=189,281,0,0,0,0
s=189,383,0,0,0,0
s=189,383,1543,0,0,0
s=189,383,0,0,0,0
s=138,614,0,0,0,0
s=138,614,1289,0,0,0
s=138,614,0,0,0,0
s=342,639,0,0,0,0
s=342,639,1261,0,0,0
s=342,639,0,0,0,0
s=445,767,0,0,0,0
s=445,767,1797,0,0,0
s=445,767,0,0,0,0
s=445,819,0,0,0,0
s=445,819,1811,0,0,0
s=445,819,0,0,0,0
s=112,1023,0,0,0,0
s=112,1023,3206,0,0,0
s=112,1023,0,0,0,0
s=624,230,0,0,0,0
s=624,230,1980,0,0,0
s=624,230,0,0,0,0
s=445,742,0,0,0,0
s=445,742,1684,0,0,0
s=445,742,0,0,0,0
s=521,255,0,0,0,0
s=521,255,2064,0,0,0
s=521,255,0,0,0,0
s=317,332,0,0,0,0
s=317,332,2346,0,0,0
s=317,332,0,0,0,0
s=445,332,0,0,0,0
s=445,332,2530,0,0,0
s=445,332,0,0,0,0
s=10,435,0,0,0,0
s=10,435,1303,0,0,0
s=10,435,0,0,0,0
s=470,870,0,0,0,0
s=470,870,1345,0,0,0
s=470,870,0,0,0,0
s=214,307,0,0,0,0
s=214,307,1867,0,0,0
s=214,307,0,0,0,0
s=189,409,0,0,0,0
s=189,409,1543,0,0,0
s=189,409,0,0,0,0
s=393,691,0,0,0,0
s=393,691,1345,0,0,0
s=393,691,0,0,0,0
s=163,486,0,0,0,0
s=163,486,1529,0,0,0
s=163,486,0,0,0,0
s=214,537,0,0,0,0
s=214,537,1515,0,0,0
s=214,537,0,0,0,0
s=163,1023,0,0,0,0
s=163,1023,1303,0,0,0
s=163,1023,0,0,0,0
s=138,281,0,0,0,0
s=138,281,1430,0,0,0
s=138,281,0,0,0,0
s=214,409,0,0,0,0
s=214,409,1613,0,0,0
s=214,409,0,0,0,0
s=496,742,0,0,0,0
s=496,742,1613,0,0,0
s=496,742,0,0,0,0
s=496,409,0,0,0,0
s=496,409,2671,0,0,0
s=496,409,0,0,0,0
s=61,25,0,0,0,0
s=61,25,1881,0,0,0
s=61,25,0,0,0,0
s=521,563,0,0,0,0
s=521,563,2318,0,0,0
s=521,563,0,0,0,0
s=573,383,0,0,0,0
s=573,383,2614,0,0,0
s=573,383,0,0,0,0
s=10,511,0,0,0,0
s=10,511,1289,0,0,0
s=10,511,0,0,0,0
s=163,511,0,0,0,0
s=163,511,1458,0,0,0
s=163,511,0,0,0,0
s=573,563,0,0,0,0
s=573,563,4080,0,0,0
s=573,563,0,0,0,0
s=573,614,0,0,0,0
s=573,614,3305,0,0,0
s=573,614,0,0,0,0
s=112,435,0,0,0,0
s=112,435,1458,0,0,0
s=112,435,0,0,0,0
s=368,281,0,0,0,0
s=368,281,2219,0,0,0
s=368,281,0,0,0,0
s=470,614,0,0,0,0
s=470,614,2064,0,0,0
s=470,614,0,0,0,0
s=649,255,0,0,0,0
s=649,255,4052,0,0,0
s=649,255,0,0,0,0
s=189,25,0,0,0,0
s=189,25,2248,0,0,0
s=189,25,0,0,0,0
s=10,409,0,0,0,0
s=10,409,1388,0,0,0
s=10,409,0,0,0,0
s=419,255,0,0,0,0
s=419,255,1895,0,0,0
s=419,255,0,0,0,0
s=317,639,0,0,0,0
s=317,639,1275,0,0,0
s=317,639,0,0,0,0
s=470,819,0,0,0,0
s=470,819,1571,0,0,0
s=470,819,0,0,0,0
s=138,358,0,0,0,0
s=138,358,1529,0,0,0
s=138,358,0,0,0,0
s=138,332,0,0,0,0
s=138,332,1486,0,0,0
s=138,332,0,0,0,0
s=521,435,0,0,0,0
s=521,435,2642,0,0,0
s=521,435,0,0,0,0
s=163,588,0,0,0,0
s=163,588,1359,0,0,0
s=163,588,0,0,0,0
s=547,460,0,0,0,0
s=547,460,2600,0,0,0
s=547,460,0,0,0,0
s=521,76,0,0,0,0
s=521,76,2219,0,0,0
s=521,76,0,0,0,0
s=368,563,0,0,0,0
s=368,563,2177,0,0,0
s=368,563,0,0,0,0
s=419,767,0,0,0,0
s=419,767,1839,0,0,0
s=419,767,0,0,0,0
s=163,332,0,0,0,0
s=163,332,1543,0,0,0
s=163,332,0,0,0,0
s=393,358,0,0,0,0
s=393,358,2558,0,0,0
s=393,358,0,0,0,0
s=291,537,0,0,0,0
s=291,537,1740,0,0,0
s=291,537,0,0,0,0
s=10,383,0,0,0,0
s=10,383,1416,0,0,0
s=10,383,0,0,0,0
s=521,127,0,0,0,0
s=521,127,1839,0,0,0
s=521,127,0,0,0,0
s=521,588,0,0,0,0
s=521,588,2219,0,0,0
s=521,588,0,0,0,0
s=35,127,0,0,0,0
s=35,127,1641,0,0,0
s=35,127,0,0,0,0
s=291,0,0,0,0,0
s=291,0,2290,0,0,0
s=291,0,0,0,0,0
s=265,255,0,0,0,0
s=265,255,2078,0,0,0
s=265,255,0,0,0,0
s=10,639,0,0,0,0
s=10,639,1261,0,0,0
s=10,639,0,0,0,0
s=265,102,0,0,0,0
s=265,102,2332,0,0,0
s=265,102,0,0,0,0
s=112,332,0,0,0,0
s=112,332,1543,0,0,0
s=112,332,0,0,0,0
s=573,511,0,0,0,0
s=573,511,4080,0,0,0
s=573,511,0,0,0,0
s=35,281,0,0,0,0
s=35,281,1416,0,0,0
s=35,281,0,0,0,0
s=598,665,0,0,0,0
s=598,665,4080,0,0,0
s=598,665,0,0,0,0
s=547,716,0,0,0,0
s=547,716,4052,0,0,0
s=547,716,0,0,0,0
s=419,460,0,0,0,0
s=419,460,2501,0,0,0
s=419,460,0,0,0,0
s=445,51,0,0,0,0
s=445,51,2459,0,0,0
s=445,51,0,0,0,0
s=521,614,0,0,0,0
s=521,614,2050,0,0,0
s=521,614,0,0,0,0
s=189,1049,0,0,0,0
s=189,1049,4080,0,0,0
s=189,1049,0,0,0,0
s=61,1023,0,0,0,0
s=61,1023,2572,0,0,0
s=61,1023,0,0,0,0
s=393,153,0,0,0,0
s=393,153,2163,0,0,0
s=393,153,0,0,0,0
s=496,127,0,0,0,0
s=496,127,2022,0,0,0
s=496,127,0,0,0,0
s=445,127,0,0,0,0
s=445,127,2064,0,0,0
s=445,127,0,0,0,0
s=521,767,0,0,0,0
s=521,767,1656,0,0,0
s=521,767,0,0,0,0
s=112,307,0,0,0,0
s=112,307,1599,0,0,0
s=112,307,0,0,0,0
s=10,563,0,0,0,0
s=10,563,1331,0,0,0
s=10,563,0,0,0,0
s=393,742,0,0,0,0
s=393,742,1472,0,0,0
s=393,742,0,0,0,0
s=189,486,0,0,0,0
s=189,486,1529,0,0,0
s=189,486,0,0,0,0
s=35,435,0,0,0,0
s=35,435,1374,0,0,0
s=35,435,0,0,0,0
s=265,307,0,0,0,0
s=265,307,2219,0,0,0
s=265,307,0,0,0,0
s=163,25,0,0,0,0
s=163,25,2149,0,0,0
s=163,25,0,0,0,0
s=368,76,0,0,0,0
s=368,76,2346,0,0,0
s=368,76,0,0,0,0
s=138,0,0,0,0,0
s=138,0,2121,0,0,0
s=138,0,0,0,0,0
s=317,76,0,0,0,0
s=317,76,2360,0,0,0
s=317,76,0,0,0,0
s=265,358,0,0,0,0
s=265,358,1825,0,0,0
s=265,358,0,0,0,0
s=291,255,0,0,0,0
s=291,255,2064,0,0,0
s=291,255,0,0,0,0
s=598,179,0,0,0,0
s=598,179,4066,0,0,0
s=598,179,0,0,0,0
s=649,332,0,0,0,0
s=649,332,4080,0,0,0
s=649,332,0,0,0,0
s=393,332,0,0,0,0
s=393,332,2487,0,0,0
s=393,332,0,0,0,0
s=624,383,0,0,0,0
s=624,383,4080,0,0,0
s=624,383,0,0,0,0
s=624,153,0,0,0,0
s=624,153,4066,0,0,0
s=624,153,0,0,0,0
s=291,358,0,0,0,0
s=291,358,2022,0,0,0
s=291,358,0,0,0,0
s=496,588,0,0,0,0
s=496,588,2360,0,0,0
s=496,588,0,0,0,0
s=547,767,0,0,0,0
s=547,767,1768,0,0,0
s=547,767,0,0,0,0
s=10,255,0,0,0,0
s=10,255,1261,0,0,0
s=10,255,0,0,0,0
s=445,511,0,0,0,0
s=445,511,2558,0,0,0
s=445,511,0,0,0,0
s=342,127,0,0,0,0
s=342,127,2332,0,0,0
s=342,127,0,0,0,0
s=675,25,0,0,0,0
s=675,25,2812,0,0,0
s=675,25,0,0,0,0
s=61,486,0,0,0,0
s=61,486,1345,0,0,0
s=61,486,0,0,0,0
s=573,332,0,0,0,0
s=573,332,2417,0,0,0
s=573,332,0,0,0,0
s=265,281,0,0,0,0
s=265,281,2163,0,0,0
s=265,281,0,0,0,0
s=61,332,0,0,0,0
s=61,332,1571,0,0,0
s=61,332,0,0,0,0
s=163,0,0,0,0,0
s=163,0,2191,0,0,0
s=163,0,0,0,0,0
s=419,0,0,0,0,0
s=419,0,2558,0,0,0
s=419,0,0,0,0,0
s=419,127,0,0,0,0
s=419,127,2008,0,0,0
s=419,127,0,0,0,0
s=317,486,0,0,0,0
s=317,486,1768,0,0,0
s=317,486,0,0,0,0
s=61,255,0,0,0,0
s=61,255,1275,0,0,0
s=61,255,0,0,0,0
s=368,307,0,0,0,0
s=368,307,2332,0,0,0
s=368,307,0,0,0,0
s=419,383,0,0,0,0
s=419,383,2558,0,0,0
s=419,383,0,0,0,0
s=86,588,0,0,0,0
s=86,588,1317,0,0,0
s=86,588,0,0,0,0
s=163,1074,0,0,0,0
s=163,1074,4080,0,0,0
s=163,1074,0,0,0,0
s=445,435,0,0,0,0
s=445,435,2572,0,0,0
s=445,435,0,0,0,0
s=317,563,0,0,0,0
s=317,563,1881,0,0,0
s=317,563,0,0,0,0
s=649,127,0,0,0,0
s=649,127,4080,0,0,0
s=649,127,0,0,0,0
s=496,716,0,0,0,0
s=496,716,1641,0,0,0
s=496,716,0,0,0,0
s=470,460,0,0,0,0
s=470,460,2628,0,0,0
s=470,460,0,0,0,0
s=368,972,0,0,0,0
s=368,972,3390,0,0,0
s=368,972,0,0,0,0
s=240,1023,0,0,0,0
s=240,1023,4066,0,0,0
s=240,1023,0,0,0,0
s=547,358,0,0,0,0
s=547,358,2642,0,0,0
s=547,358,0,0,0,0
s=701,51,0,0,0,0
s=701,51,4080,0,0,0
s=701,51,0,0,0,0
s=470,742,0,0,0,0
s=470,742,1656,0,0,0
s=470,742,0,0,0,0
s=496,281,0,0,0,0
s=496,281,2036,0,0,0
s=496,281,0,0,0,0
s=419,639,0,0,0,0
s=419,639,1571,0,0,0
s=419,639,0,0,0,0
s=61,51,0,0,0,0
s=61,51,1825,0,0,0
s=61,51,0,0,0,0
s=521,409,0,0,0,0
s=521,409,2642,0,0,0
s=521,409,0,0,0,0
s=61,383,0,0,0,0
s=61,383,1458,0,0,0
s=61,383,0,0,0,0
s=624,614,0,0,0,0
s=624,614,4080,0,0,0
s=624,614,0,0,0,0
s=393,435,0,0,0,0
s=393,435,2318,0,0,0
s=393,435,0,0,0,0
s=86,0,0,0,0,0
s=86,0,2008,0,0,0
s=86,0,0,0,0,0
s=368,332,0,0,0,0
s=368,332,2417,0,0,0
s=368,332,0,0,0,0
s=112,0,0,0,0,0
s=112,0,2078,0,0,0
s=112,0,0,0,0,0
s=598,307,0,0,0,0
s=598,307,1712,0,0,0
s=598,307,0,0,0,0
s=163,563,0,0,0,0
s=163,563,1331,0,0,0
s=163,563,0,0,0,0
s=10,486,0,0,0,0
s=10,486,1317,0,0,0
s=10,486,0,0,0,0
s=368,460,0,0,0,0
s=368,460,2093,0,0,0
s=368,460,0,0,0,0
s=470,51,0,0,0,0
s=470,51,2360,0,0,0
s=470,51,0,0,0,0
s=138,255,0,0,0,0
s=138,255,1303,0,0,0
s=138,255,0,0,0,0
s=573,255,0,0,0,0
s=573,255,1331,0,0,0
s=573,255,0,0,0,0
s=214,25,0,0,0,0
s=214,25,2262,0,0,0
s=214,25,0,0,0,0
s=598,51,0,0,0,0
s=598,51,1980,0,0,0
s=598,51,0,0,0,0
s=419,281,0,0,0,0
s=419,281,2191,0,0,0
s=419,281,0,0,0,0
s=573,0,0,0,0,0
s=573,0,1740,0,0,0
s=573,0,0,0,0,0
s=240,281,0,0,0,0
s=240,281,2163,0,0,0
s=240,281,0,0,0,0
s=573,204,0,0,0,0
s=573,204,1219,0,0,0
s=573,204,0,0,0,0
s=419,486,0,0,0,0
s=419,486,2516,0,0,0
s=419,486,0,0,0,0
s=86,281,0,0,0,0
s=86,281,1486,0,0,0
s=86,281,0,0,0,0
s=470,358,0,0,0,0
s=470,358,2642,0,0,0
s=470,358,0,0,0,0
s=393,486,0,0,0,0
s=393,486,2431,0,0,0
s=393,486,0,0,0,0
s=496,639,0,0,0,0
s=496,639,1613,0,0,0
s=496,639,0,0,0,0
s=368,358,0,0,0,0
s=368,358,2389,0,0,0
s=368,358,0,0,0,0
s=265,588,0,0,0,0
s=265,588,1571,0,0,0
s=265,588,0,0,0,0
s=419,409,0,0,0,0
s=419,409,2544,0,0,0
s=419,409,0,0,0,0
s=291,153,0,0,0,0
s=291,153,2036,0,0,0
s=291,153,0,0,0,0
s=470,76,0,0,0,0
s=470,76,2346,0,0,0
s=470,76,0,0,0,0
s=342,946,0,0,0,0
s=342,946,1500,0,0,0
s=342,946,0,0,0,0
s=624,76,0,0,0,0
s=624,76,2318,0,0,0
s=624,76,0,0,0,0
s=35,0,0,0,0,0
s=35,0,1952,0,0,0
s=35,0,0,0,0,0
s=393,716,0,0,0,0
s=393,716,1613,0,0,0
s=393,716,0,0,0,0
s=470,307,0,0,0,0
s=470,307,2248,0,0,0
s=470,307,0,0,0,0
s=470,255,0,0,0,0
s=470,255,2036,0,0,0
s=470,255,0,0,0,0
s=342,383,0,0,0,0
s=342,383,1782,0,0,0
s=342,383,0,0,0,0
s=291,639,0,0,0,0
s=291,639,1247,0,0,0
s=291,639,0,0,0,0
s=86,76,0,0,0,0
s=86,76,1515,0,0,0
s=86,76,0,0,0,0
s=240,255,0,0,0,0
s=240,255,2050,0,0,0
s=240,255,0,0,0,0
s=624,51,0,0,0,0
s=624,51,2318,0,0,0
s=624,51,0,0,0,0
s=521,665,0,0,0,0
s=521,665,1923,0,0,0
s=521,665,0,0,0,0
s=35,307,0,0,0,0
s=35,307,1543,0,0,0
s=35,307,0,0,0,0
s=35,563,0,0,0,0
s=35,563,1289,0,0,0
s=35,563,0,0,0,0
s=470,0,0,0,0,0
s=470,0,2318,0,0,0
s=470,0,0,0,0,0
s=470,563,0,0,0,0
s=470,563,2530,0,0,0
s=470,563,0,0,0,0
s=163,281,0,0,0,0
s=163,281,1486,0,0,0
s=163,281,0,0,0,0
s=419,358,0,0,0,0
s=419,358,2544,0,0,0
s=419,358,0,0,0,0
s=701,76,0,0,0,0
s=701,76,4080,0,0,0
s=701,76,0,0,0,0
s=342,255,0,0,0,0
s=342,255,2008,0,0,0
s=342,255,0,0,0,0
s=445,614,0,0,0,0
s=445,614,1938,0,0,0
s=445,614,0,0,0,0
s=368,409,0,0,0,0
s=368,409,1994,0,0,0
s=368,409,0,0,0,0
s=419,588,0,0,0,0
s=419,588,2121,0,0,0
s=419,588,0,0,0,0
s=265,127,0,0,0,0
s=265,127,2304,0,0,0
s=265,127,0,0,0,0
s=445,691,0,0,0,0
s=445,691,1444,0,0,0
s=445,691,0,0,0,0
s=521,511,0,0,0,0
s=521,511,2628,0,0,0
s=521,511,0,0,0,0
s=649,588,0,0,0,0
s=649,588,4080,0,0,0
s=649,588,0,0,0,0
s=214,102,0,0,0,0
s=214,102,2205,0,0,0
s=214,102,0,0,0,0
s=291,281,0,0,0,0
s=291,281,2163,0,0,0
s=291,281,0,0,0,0
s=649,25,0,0,0,0
s=649,25,2149,0,0,0
s=649,25,0,0,0,0
s=419,691,0,0,0,0
s=419,691,1656,0,0,0
s=419,691,0,0,0,0
s=496,332,0,0,0,0
s=496,332,2487,0,0,0
s=496,332,0,0,0,0
s=624,102,0,0,0,0
s=624,102,2262,0,0,0
s=624,102,0,0,0,0
s=521,383,0,0,0,0
s=521,383,2685,0,0,0
s=521,383,0,0,0,0
s=419,895,0,0,0,0
s=419,895,1374,0,0,0
s=419,895,0,0,0,0
s=138,102,0,0,0,0
s=138,102,1388,0,0,0
s=138,102,0,0,0,0
s=419,716,0,0,0,0
s=419,716,1754,0,0,0
s=419,716,0,0,0,0
s=547,383,0,0,0,0
s=547,383,2671,0,0,0
s=547,383,0,0,0,0
s=265,25,0,0,0,0
s=265,25,2276,0,0,0
s=265,25,0,0,0,0
s=496,614,0,0,0,0
s=496,614,2050,0,0,0
s=496,614,0,0,0,0
s=163,255,0,0,0,0
s=163,255,1275,0,0,0
s=163,255,0,0,0,0
s=138,1074,0,0,0,0
s=138,1074,4080,0,0,0
s=138,1074,0,0,0,0
s=470,588,0,0,0,0
s=470,588,2304,0,0,0
s=470,588,0,0,0,0
s=317,1023,0,0,0,0
s=317,1023,4080,0,0,0
s=317,1023,0,0,0,0
s=445,25,0,0,0,0
s=445,25,2431,0,0,0
s=445,25,0,0,0,0
s=598,25,0,0,0,0
s=598,25,2093,0,0,0
s=598,25,0,0,0,0
s=470,691,0,0,0,0
s=470,691,1458,0,0,0
s=470,691,0,0,0,0
s=496,102,0,0,0,0
s=496,102,2107,0,0,0
s=496,102,0,0,0,0
s=445,563,0,0,0,0
s=445,563,2445,0,0,0
s=445,563,0,0,0,0
s=35,409,0,0,0,0
s=35,409,1359,0,0,0
s=35,409,0,0,0,0
s=393,972,0,0,0,0
s=393,972,3432,0,0,0
s=393,972,0,0,0,0
s=368,511,0,0,0,0
s=368,511,2191,0,0,0
s=368,511,0,0,0,0
s=61,511,0,0,0,0
s=61,511,1289,0,0,0
s=61,511,0,0,0,0
s=573,639,0,0,0,0
s=573,639,2868,0,0,0
s=573,639,0,0,0,0
s=86,460,0,0,0,0
s=86,460,1416,0,0,0
s=86,460,0,0,0,0
s=61,563,0,0,0,0
s=61,563,1374,0,0,0
s=61,563,0,0,0,0
s=163,51,0,0,0,0
s=163,51,2093,0,0,0
s=163,51,0,0,0,0
s=163,460,0,0,0,0
s=163,460,1515,0,0,0
s=163,460,0,0,0,0
s=214,614,0,0,0,0
s=214,614,1359,0,0,0
s=214,614,0,0,0,0
s=265,511,0,0,0,0
s=265,511,1641,0,0,0
s=265,511,0,0,0,0
s=521,946,0,0,0,0
s=521,946,4080,0,0,0
s=521,946,0,0,0,0
s=138,51,0,0,0,0
s=138,51,2022,0,0,0
s=138,51,0,0,0,0
s=547,486,0,0,0,0
s=547,486,2628,0,0,0
s=547,486,0,0,0,0
s=163,76,0,0,0,0
s=163,76,1782,0,0,0
s=163,76,0,0,0,0
s=265,1023,0,0,0,0
s=265,1023,4080,0,0,0
s=265,1023,0,0,0,0
s=521,870,0,0,0,0
s=521,870,4066,0,0,0
s=521,870,0,0,0,0
s=86,511,0,0,0,0
s=86,511,1458,0,0,0
s=86,511,0,0,0,0
s=317,51,0,0,0,0
s=317,51,2375,0,0,0
s=317,51,0,0,0,0
s=624,255,0,0,0,0
s=624,255,1500,0,0,0
s=624,255,0,0,0,0
s=649,0,0,0,0,0
s=649,0,2205,0,0,0
s=649,0,0,0,0,0
s=368,537,0,0,0,0
s=368,537,2191,0,0,0
s=368,537,0,0,0,0
s=214,435,0,0,0,0
s=214,435,1670,0,0,0
s=214,435,0,0,0,0
s=496,793,0,0,0,0
s=496,793,1797,0,0,0
s=496,793,0,0,0,0
s=445,946,0,0,0,0
s=445,946,4080,0,0,0
s=445,946,0,0,0,0
s=470,921,0,0,0,0
s=470,921,1994,0,0,0
s=470,921,0,0,0,0
s=547,537,0,0,0,0
s=547,537,2417,0,0,0
s=547,537,0,0,0,0
s=317,0,0,0,0,0
s=317,0,2389,0,0,0
s=317,0,0,0,0,0
s=701,0,0,0,0,0
s=701,0,4066,0,0,0
s=701,0,0,0,0,0
s=393,767,0,0,0,0
s=393,767,1331,0,0,0
s=393,767,0,0,0,0
s=445,307,0,0,0,0
s=445,307,2431,0,0,0
s=445,307,0,0,0,0
s=61,281,0,0,0,0
s=61,281,1430,0,0,0
s=61,281,0,0,0,0
s=265,409,0,0,0,0
s=265,409,1670,0,0,0
s=265,409,0,0,0,0
s=547,332,0,0,0,0
s=547,332,2093,0,0,0
s=547,332,0,0,0,0
s=675,204,0,0,0,0
s=675,204,4080,0,0,0
s=675,204,0,0,0,0
s=419,972,0,0,0,0
s=419,972,4066,0,0,0
s=419,972,0,0,0,0
s=138,563,0,0,0,0
s=138,563,1331,0,0,0
s=138,563,0,0,0,0
s=342,102,0,0,0,0
s=342,102,2318,0,0,0
s=342,102,0,0,0,0
s=86,563,0,0,0,0
s=86,563,1345,0,0,0
s=86,563,0,0,0,0
s=393,127,0,0,0,0
s=393,127,2149,0,0,0
s=393,127,0,0,0,0
s=547,895,0,0,0,0
s=547,895,4080,0,0,0
s=547,895,0,0,0,0
s=317,281,0,0,0,0
s=317,281,2205,0,0,0
s=317,281,0,0,0,0
s=240,486,0,0,0,0
s=240,486,1557,0,0,0
s=240,486,0,0,0,0
s=138,1049,0,0,0,0
s=138,1049,4066,0,0,0
s=138,1049,0,0,0,0
s=35,383,0,0,0,0
s=35,383,1359,0,0,0
s=35,383,0,0,0,0
s=521,153,0,0,0,0
s=521,153,1585,0,0,0
s=521,153,0,0,0,0
s=265,0,0,0,0,0
s=265,0,2276,0,0,0
s=265,0,0,0,0,0
s=393,819,0,0,0,0
s=393,819,1345,0,0,0
s=393,819,0,0,0,0
